,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return of rate,cumulative return of rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2017-06-25,2557.66,2502.03,26249953.89,24.152359277909106,18.016006272901862,24.01998568998704,54.43304000953549,-28.31727660674082,82.75031661627631,48.99749087240247,2421.22,2547.7481001349543,2557.66,0,1,1.3371350449982595,16.630218238795422,2017-06-25,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-06-26,2502.03,2421.22,54077563.86,24.029289289582046,16.54841713419592,26.11830152974431,40.214658814962604,-34.02852624105097,74.24318505601357,45.998902990167295,2565.0,2490.568732886114,2502.03,0,1,1.3371350449982595,16.630218238795422,2017-06-26,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-06-27,2421.22,2565.0,45725060.61,24.029001543571628,15.012943899317465,24.507939148320634,36.11717984846382,-30.5008041660398,66.61798401450362,51.66662006929906,2559.9,2389.619508815662,2421.22,0,1,1.3371350449982595,16.630218238795422,2017-06-27,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-06-28,2565.0,2559.9,31054748.58,23.805604872771458,15.33506097651951,23.439514751723305,32.19287336745856,-27.54008851763605,59.73296188509461,51.460303407052535,2541.59,2519.464183646733,2565.0,0,1,1.3371350449982595,16.630218238795422,2017-06-28,,1,1.1240975295657252,11.670714537863724,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-06-29,2559.9,2541.59,20745883.75,23.58329985618304,14.874118334614408,22.636274818344774,27.743969017350082,-25.59119429419563,53.33516331154571,50.67787342210007,2465.49,2534.742967382612,2559.9,0,1,1.3371350449982595,16.630218238795422,2017-06-29,,1,1.1240975295657252,11.670714537863724,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-06-30,2541.59,2465.49,21937499.3,23.653571535480573,14.24219243316267,23.519029222565113,19.842106946012336,-26.794445092426706,46.63655203843904,47.44878989013959,2412.41,2523.850258066431,2541.59,0,1,1.3371350449982595,16.630218238795422,2017-06-30,,1,1.1240975295657252,11.670714537863724,0.4,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.4,1,1.0393679138422187,11.67071453786372,0.4,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.4
2017-07-01,2465.49,2412.41,21694860.67,24.0480213208213,13.548466995175211,24.710986600397785,10.499106447041413,-28.909956473118108,39.40906292015952,45.28152077410622,2504.37,2449.8329572282555,2465.49,0,1,1.3371350449982595,16.630218238795422,2017-07-01,,1,1.1240975295657252,11.670714537863724,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-07-02,2412.41,2504.37,21373737.73,24.498328747954222,12.736994624968652,23.838499061985654,7.842163580427041,-25.253519471785985,33.095683052213026,49.57843563819589,2550.47,2394.0334326543607,2412.41,0,1,1.3371350449982595,16.630218238795422,2017-07-02,,1,1.1240975295657252,11.670714537863724,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-07-03,2504.37,2550.47,29211425.51,24.261133188591298,14.752293490745663,22.679436296556826,8.098711389921846,-19.997577329832946,28.096288719754792,51.62909529163968,2596.12,2464.204449139331,2504.37,0,1,1.3371350449982595,16.630218238795422,2017-07-03,,1,1.1240975295657252,11.670714537863724,0.4,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.4,1,1.0393679138422187,11.67071453786372,0.4,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.4
2017-07-04,2550.47,2596.12,25084134.62,23.62199514465366,15.976135022278998,21.753807364572893,10.651545921866273,-13.955794238310816,24.60734016017709,53.63979474972512,2602.9,2504.967448369086,2550.47,0,1,1.3371350449982595,16.630218238795422,2017-07-04,,1,1.1240975295657252,11.670714537863724,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-05,2596.12,2602.9,27944609.56,23.098374451476207,15.345748730306786,21.318907730493816,12.934989498836785,-9.337880529072244,22.27287002790903,53.945993885229505,2600.39,2543.3706819415393,2596.12,0,1,1.3371350449982595,16.630218238795422,2017-07-05,,1,1.1240975295657252,11.670714537863724,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-06,2602.9,2600.39,21512892.56,22.67197159302908,14.72605342395114,20.81354209665208,14.483815289554059,-6.231243790683976,20.715059080238035,53.80431522882048,2501.46,2554.0397576065243,2602.9,0,1,1.3371350449982595,16.630218238795422,2017-07-06,,1,1.1240975295657252,11.670714537863724,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-07,2600.39,2501.46,23866443.45,22.624295327639015,13.873509676412697,21.70164700383844,10.287985023596775,-8.341659245313007,18.629644268909782,48.40795494297633,2550.07,2559.0771119328565,2600.39,0,1,1.3371350449982595,16.630218238795422,2017-07-07,,1,1.1240975295657252,11.670714537863724,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-08,2501.46,2550.07,13570951.58,22.675979036587186,13.281143763682062,21.37188674017403,9.425304517955738,-7.363471800763236,16.788776318718973,51.00805923560826,2502.28,2474.2260596040614,2501.46,0,1,1.3371350449982595,16.630218238795422,2017-07-08,,1,1.1240975295657252,11.670714537863724,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-07-09,2550.07,2502.28,11357689.63,22.604308767600276,13.335303833627714,20.71485842975649,6.0881240132657695,-8.560521844362563,14.648645857628333,48.4242128654854,2323.45,2515.1695627564914,2550.07,0,1,1.3371350449982595,16.630218238795422,2017-07-09,,1,1.1240975295657252,11.670714537863724,0.4,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.4,1,1.0393679138422187,11.67071453786372,0.4,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.4
2017-07-10,2502.28,2323.45,41625857.69,24.02393474969868,11.725440452829574,29.043833689431782,-6.1752612319487525,-16.65912567166167,10.483864439712915,40.21496117107423,2305.98,2491.2296372575665,2502.28,0,1,1.3371350449982595,16.630218238795422,2017-07-10,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-11,2323.45,2305.98,41135309.34,25.43473231175055,10.892972023079784,27.8548603393577,-16.819130947658323,-21.84239630989699,5.023265362238668,39.51028692958386,2388.0,2292.273144634043,2323.45,0,1,1.3371350449982595,16.630218238795422,2017-07-11,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-12,2305.98,2388.0,30250318.76,26.61881150952072,10.504559435232009,25.725437947527016,-20.75203900420911,-20.62024349315822,-0.13179551105088727,44.4332573390923,2339.99,2296.847973944298,2305.98,0,1,1.3371350449982595,16.630218238795422,2017-07-12,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.903280650576831,10.67417416419197,0.4,1,1.009285896695397,11.147644536824302,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-13,2388.0,2339.99,19953094.82,27.50087952761726,10.713479116171122,24.394117417196362,-26.227055945254506,-20.876208347362894,-5.350847597891612,42.26494123766318,2213.37,2390.5790243338824,2388.0,1,0.979895309882747,1.3102523592736504,18.306341866247454,2017-07-13,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,0.9919581239530988,0.8960165795493279,11.392521383350623,0.4,0.9959790619765494,1.005227620656842,11.50491435137934,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-14,2339.99,2213.37,28223890.84,29.17671478434875,9.667664359661966,29.76204499173535,-37.06578085616502,-25.371946606618728,-11.693834249546294,37.1200283198584,1970.51,2364.255177000442,2339.99,1,0.9458886576438361,1.2393528452880225,22.726895369850343,2017-07-14,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,0.9783554630575344,0.8766227155922108,13.310389227647418,0.4,0.9891777315287672,0.9943487774713952,12.462631926653449,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-15,2213.37,1970.51,40917690.02,31.342997605562125,8.618186502057874,33.94562742208011,-58.26502252266528,-37.25695061849518,-21.00807190417009,29.6618281092196,1917.63,2214.733589821455,2213.37,1,0.8902759141038327,1.10336598723598,31.20561613975242,2017-07-15,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,0.9561103656415331,0.8381480651345423,17.115164547123793,0.4,0.9780551828207665,0.9725279753373911,14.383623465374306,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-16,1970.51,1917.63,49004259.73,33.73145051295959,7.839366547339765,36.67883248663101,-77.3666576378464,-45.086868586941044,-32.27978905090536,28.327231522049274,2226.0,1969.0719779200506,1970.51,0,1,1.10336598723598,31.20561613975242,2017-07-16,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.8381480651345423,17.115164547123793,0.4,1,0.9725279753373911,14.383623465374306,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-17,1917.63,2226.0,55012387.35,34.07721618012824,14.200906778520865,32.03515725078942,-75.3253836882136,-34.4364757098466,-40.88890797836701,44.11760676844513,2303.71,1902.546054537367,1917.63,0,1,1.10336598723598,31.20561613975242,2017-07-17,,1,1.1240975295657252,11.670714537863724,0.0,1,1.1241329309067045,16.63021823879541,1,1,0.8381480651345423,17.115164547123793,0.4,1,0.9725279753373911,14.383623465374306,0.2,1,1.0393679138422187,11.67071453786372,0.0,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.2
2017-07-18,2226.0,2303.71,57642999.9,33.110286520476514,19.24449065694976,29.193825395430505,-68.74980383303227,-22.28871668373221,-46.46108714930006,47.270309098749124,2265.21,2240.197463155845,2226.0,1,1.0349101527403415,1.1418846623788856,28.803993691513497,2017-07-18,,1.0069820305480683,1.1319460128561611,11.053996768478047,0.2,1,1.1241329309067045,16.63021823879541,1,1.0139640610961367,0.8498520159236899,15.957755640916588,0.4,1.0104730458221025,0.9827133053863761,13.486959230804793,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-07-19,2303.71,2265.21,39243957.64,32.13493737705541,18.30766133417513,27.152032298705375,-64.82687692094851,-14.692631817318755,-50.13424510362975,45.889017920893764,2875.03,2282.1767203348527,2303.71,0,1,1.1418846623788856,28.803993691513497,2017-07-19,,1,1.1319460128561611,11.053996768478047,0.4,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.4,1,1.0393679138422187,11.67071453786372,0.4,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.4
2017-07-20,2265.21,2875.03,80333454.15,31.272317284422293,31.800145131920985,21.174374247322305,-28.483776509223844,17.320374875524728,-45.80415138474857,63.88871942215576,2670.0,2219.699501576247,2265.21,0,1,1.1418846623788856,28.803993691513497,2017-07-20,,1,1.1319460128561611,11.053996768478047,0.4,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.4,1,1.0393679138422187,11.67071453786372,0.4,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.4
2017-07-21,2875.03,2670.0,56427932.93,30.471313026556963,28.980803006783916,19.29709334054529,-10.137317498176799,28.533467109257423,-38.67078460743422,57.02096325080489,2832.71,2816.528604798612,2875.03,0,1,1.1418846623788856,28.803993691513497,2017-07-21,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-22,2670.0,2832.71,35783389.64,29.72752345671902,26.78173998673205,17.832830105680852,13.276923873278065,41.558166784569835,-28.281242911291766,60.637210139769635,2749.02,2572.550140478307,2670.0,0,1,1.1418846623788856,28.803993691513497,2017-07-22,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-23,2832.71,2749.02,30306854.43,29.006601160141642,24.936365346563974,16.751175509097955,27.340791805469962,44.497627773409384,-17.156835967939422,57.936977181436454,2759.98,2727.96067650734,2832.71,0,1,1.1418846623788856,28.803993691513497,2017-07-23,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-24,2749.02,2759.98,27562683.88,28.33717338951131,24.112475820222897,16.197722034060998,38.84728072414555,44.803293353667975,-5.956012629522428,58.19949886476006,2564.82,2677.081589821194,2749.02,0,1,1.1418846623788856,28.803993691513497,2017-07-24,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-25,2759.98,2564.82,55118584.1,26.47327887115048,21.585061934028733,22.57543499998244,37.19888356091269,34.523916952348095,2.6749666085645964,51.97858622928278,2524.99,2685.599636000678,2759.98,0,1,1.1418846623788856,28.803993691513497,2017-07-25,,1,1.1319460128561611,11.053996768478047,0.6,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.5,1,1.0393679138422187,11.67071453786372,0.6,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.5
2017-07-26,2564.82,2524.99,44074589.03,25.006108962723097,20.12778953917867,22.66675238185104,33.36350679811176,24.550832151637728,8.81267464647403,50.7854813799789,2666.33,2507.844927516135,2564.82,0,1,1.1418846623788856,28.803993691513497,2017-07-26,,1,1.1319460128561611,11.053996768478047,0.6,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.5,1,1.0393679138422187,11.67071453786372,0.6,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.5
2017-07-27,2524.99,2666.33,30468221.16,23.29089641966994,21.720557530509453,21.29336601483688,37.48768898672506,22.940011472200823,14.547677514524237,54.75438126047303,2777.01,2459.665109706044,2524.99,0,1,1.1418846623788856,28.803993691513497,2017-07-27,,1,1.1319460128561611,11.053996768478047,0.2,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.3,1,1.0393679138422187,11.67071453786372,0.2,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.3
2017-07-28,2666.33,2777.01,38653272.36,22.378206976579612,24.81861789469678,20.096571322346293,46.27910156925418,25.385139243783954,20.893962325470227,57.635540852211655,2680.56,2580.6539097518325,2666.33,0,1,1.1418846623788856,28.803993691513497,2017-07-28,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-29,2777.01,2680.56,29153822.62,21.382389277699783,23.523619874013768,19.8631773003138,47.651144118318825,21.405745434278877,26.245398684039948,54.38547984591662,2742.37,2701.461610771595,2777.01,0,1,1.1418846623788856,28.803993691513497,2017-07-29,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-07-30,2680.56,2742.37,25842024.03,20.073011277184612,21.886979734973195,20.59093372086491,51.533373840177774,20.23038012491026,31.302993715267515,56.0941745813734,2855.81,2632.6107555287203,2680.56,0,1,1.1418846623788856,28.803993691513497,2017-07-30,,1,1.1319460128561611,11.053996768478047,0.6,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.6,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.6,1,0.903280650576831,10.67417416419197,0.6,1,0.9701845856573478,11.147644536824311,0.6
2017-07-31,2742.37,2855.81,30771946.97,19.48401288153571,24.251451179486285,19.121693239134903,60.129249017444636,23.0610042417417,37.06824477570294,59.12078210029042,2731.0,2676.5673381791516,2742.37,0,1,1.1418846623788856,28.803993691513497,2017-07-31,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.4,1,0.9827133053863761,13.486959230804793,0.6,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.4,1,0.9701845856573478,11.147644536824311,0.6
2017-08-01,2855.81,2731.0,34305116.96,18.521739120901596,21.750746142336606,19.283680290909647,59.68511483593238,18.093496048183553,41.59161878774883,54.656576056026054,2703.51,2787.3521475551793,2855.81,0,1,1.1418846623788856,28.803993691513497,2017-08-01,,1,1.1319460128561611,11.053996768478047,0.8,1,1.1241329309067045,16.63021823879541,1,1,0.8498520159236899,15.957755640916588,0.6,1,0.9827133053863761,13.486959230804793,0.7,1,1.0393679138422187,11.67071453786372,0.8,1,0.903280650576831,10.67417416419197,0.6,1,0.9701845856573478,11.147644536824311,0.7
