,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,up,down,au,ad,rsi,rsi_shift_1,noise,noise_ma,ma5,ma10,ma20,ma50,ma100,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2021-10-21,66027.81,66664.1,61850.0,62219.44,3891.52853281,2021-10-21 00:00:00,65369.511943031015,66027.81,0,1,9.571699558971966,13.649071074589308,1.0,0,3770.8699999999953,1053.1749999999997,450.90071428571383,70.02140849672274,78.2432215864889,0.5102202960092209,0.5258937214237792,62945.958,60469.417,56116.590000000004,50015.072400000005,45784.0636,,1,9.547597881112644,11.875880111582363,1.0,1,9.812729076675202,8.533329554471566,1,1,2.236281575853016,0.0,0.4,1,4.809946216733319,5.16496555226438,0.7,1,9.571699558971966,13.649071074589308,1.0,1,2.638225934256662,0.0,0.4,1,5.193511009579682,5.853729343206868,0.7
2021-10-22,62207.51,63757.28,59953.74,60702.68,3159.42528548,2021-10-22 00:00:00,62376.71491442095,62207.51,1,0.9806476099107647,9.386464295289779,15.320167935721694,0.8,0,1516.760000000002,1041.0599999999997,559.2407142857139,65.05402332865118,70.02140849672274,0.20891449568981268,0.5192330543677873,63210.405999999995,60941.168000000005,56817.685,50282.60399999999,46078.7631,,0.9806476099107647,9.362829042502195,13.581292455933564,0.8,0.9758095123884559,9.575354375510452,10.74595291275331,1,0.9903238049553824,2.2146428791503774,0.9676195044617567,0.4,0.9854857074330735,4.74013325011247,6.541428987833372,0.6,0.9806476099107647,9.386464295289779,15.320167935721694,0.8,0.9903238049553824,2.612697945545026,0.9676195044617608,0.4,0.9854857074330735,5.1181308713370885,7.220195859604611,0.6
2021-10-23,60698.54,61737.38,59633.61,61338.76,1056.07965827,2021-10-23 00:00:00,61137.41715974205,60698.54,1,1.0063285212461452,9.445866734008703,14.7842698193829,0.6,636.0800000000017,0,1013.6578571428571,559.2407142857139,64.44521443122754,65.05402332865118,0.6043613377234092,0.5339297298431767,63046.21,61410.561,57470.38050000001,50510.8762,46357.5617,,1.0063285212461452,9.422081905021695,13.034389829176533,0.6,1.0105475354102422,9.676350764851767,9.804542690593141,1,1.004219014164097,2.2239864888259295,0.549800488446831,0.4,1.0052737677051211,4.765131611764884,6.048550194262641,0.5,1.0063285212461452,9.445866734008703,14.7842698193829,0.6,1.004219014164097,2.6237209551837877,0.5498004884468425,0.4,1.0052737677051211,5.14512270463693,6.730896724841524,0.5
2021-10-24,61306.64,61497.33,59510.0,60910.16,1204.84773547,2021-10-24 00:00:00,61999.44947105675,61306.64,1,0.996119702531406,9.409213961232053,15.114932201487136,0.6,0,428.59999999999854,1013.6578571428571,571.1428571428567,63.961219098751066,64.44521443122754,0.6956805538573738,0.5468007642988337,62904.54,61801.641,58124.1605,50736.33900000001,46651.77109999999,,0.996119702531406,9.385521424456755,13.371842266177106,0.6,0.9935328375523435,9.613772232554965,10.38785136505375,1,0.9974131350209374,2.2182333360640776,0.8070647267240457,0.4,0.9967664187761718,4.749723171656011,6.352349838305921,0.5,0.996119702531406,9.409213961232053,15.114932201487136,0.6,0.9974131350209374,2.61693374332999,0.8070647267240716,0.4,0.9967664187761718,5.128485532464923,7.03248994595538,0.5
2021-10-25,60883.96,63733.93,60670.0,63101.43,1730.14621615,2021-10-25 00:00:00,60908.86462185173,60883.96,1,1.0218527507080684,9.614831168285734,13.259959976048746,0.6,2191.269999999997,0,972.3021428571426,571.1428571428567,62.9955808504445,63.961219098751066,0.8004967604231109,0.5554134527403778,62224.89200000001,62152.98899999999,58704.16399999999,50954.7118,46946.8477,,1.0218527507080684,9.590620884410644,11.478778730920643,0.6,1.0364212511801139,9.963917845825254,7.124064790830668,1,1.0145685004720455,2.250549669467634,0.0,0.4,1.018210625590057,4.836218601991456,4.646967543822668,0.5,1.0218527507080684,9.614831168285734,13.259959976048746,0.6,1.0145685004720455,2.6550585438050045,0.0,0.4,1.018210625590057,5.2218784623406655,5.3394934283213225,0.5
2021-10-26,63101.43,63299.3,59830.0,60328.22,1965.54522515,2021-10-26 00:00:00,63146.19021080476,63101.43,1,0.9560515506542403,9.192274247718297,17.072050231290543,1.0,0,2773.209999999999,972.3021428571426,662.8214285714281,59.46352678456369,62.9955808504445,0.27626760814736606,0.5341576211747359,61639.616,62292.787,59283.141,51180.554800000005,47262.7687,,0.9560515506542403,9.169127968277737,15.36914913988957,1.0,0.9560515506542403,9.526019107092692,11.205818124810902,1,0.9824206202616961,2.2109864022081482,1.757937973830391,0.4,0.9692360854579682,4.687437586213207,7.580400085628088,0.7,0.9560515506542403,9.192274247718297,17.072050231290543,1.0,0.9824206202616961,2.608384261436028,1.7579379738303966,0.4,0.9692360854579682,5.061233039576341,8.251621162997884,0.7
2021-10-27,60331.4,61489.0,58100.01,58465.9,3479.73809611,2021-10-27 00:00:00,60426.38883149512,60331.4,1,0.9814474717974389,9.021734320491827,18.61057335815509,0.6,0,1862.3199999999997,873.7978571428565,795.8442857142852,52.33443950136449,59.46352678456369,0.2006442394333191,0.5128657568361275,61264.39399999999,62237.4,59531.70599999999,51332.7942,47548.1378,,0.9814474717974389,8.999017463053372,16.939265387278514,0.6,0.969079119662398,9.231466210188568,13.951412397248896,1,0.9876316478649592,2.1836401438198507,2.973030391442585,0.4,0.984539559831199,4.614967737866569,9.009247780528758,0.5,0.9814474717974389,9.021734320491827,18.61057335815509,0.6,0.9876316478649592,2.5761228463870887,2.9730303914425895,0.4,0.984539559831199,4.9829841489876125,9.670091484591834,0.5
2021-10-28,58471.06,62524.0,56425.0,60592.76,3769.75506439,2021-10-28 00:00:00,58668.68371063687,58471.06,1,1.014514530778132,9.152680560958736,17.429244020147518,0.4,2126.8600000000006,0,1025.716428571428,795.6321428571422,56.316316638220975,52.33443950136449,0.4495420124317624,0.5089468420977163,60818.898,61932.55399999999,59764.451,51564.3294,47824.6276,,1.014514530778132,9.129633978993807,15.733677798287918,0.4,1.03628632694533,9.566442211276236,10.82902521431161,1,1.014514530778132,2.215334655895689,1.564729454750289,0.4,1.014514530778132,4.68195182913792,7.68855970691385,0.4,1.014514530778132,9.152680560958736,17.429244020147518,0.4,1.014514530778132,2.6135140607292233,1.5647294547502955,0.4,1.014514530778132,5.055309825785037,8.358995247259097,0.4
2021-10-29,60608.95,62971.54,60154.53,62301.59,3884.64236172,2021-10-29 00:00:00,60667.24630130853,60608.95,1,1.0167563371416268,9.306045962187774,16.045660594910114,0.6,1708.8299999999945,0,841.6492857142849,795.6321428571422,51.405291175179755,56.316316638220975,0.6521236555274721,0.5168452074896651,60679.36,61791.95,60097.25749999999,51855.099799999996,48132.787200000006,,1.0167563371416268,9.282613203925479,14.321682893791083,0.6,1.027927228569378,9.833606429506293,8.338727019717448,1,1.011170891427751,2.240081918812834,0.46511973482800145,0.4,1.0139636142846888,4.747328798579495,6.399558360597106,0.5,1.0167563371416268,9.306045962187774,16.045660594910114,0.6,1.011170891427751,2.6427093425465302,0.46511973482801044,0.4,1.0139636142846888,5.125900222281897,7.079355604230492,0.5
2021-10-30,62278.92,62376.32,60660.02,61932.3,1542.31917477,2021-10-30 00:00:00,62628.75404013852,62278.92,1,0.9944343928892795,9.25425216660793,16.51291746327892,1.0,0,369.2899999999936,841.6492857142849,765.7892857142849,52.3596547124218,51.405291175179755,0.3991373064791809,0.5061828012092522,60958.352,61591.621999999996,60461.97899999999,52173.316,48434.4182,,0.9944343928892795,9.230949825871644,14.798534744711958,1.0,0.9944343928892795,9.778876439638205,8.84887765239421,1,0.9977737571557118,2.2350949524704573,0.6867085497754254,0.4,0.9961040750224956,4.728833561736684,6.764218659085497,0.7,0.9944343928892795,9.25425216660793,16.51291746327892,1.0,0.9977737571557118,2.6368260297831525,0.68670854977543,0.4,0.9961040750224956,5.105930099573714,7.441367463657766,0.7
2021-10-31,61904.96,62438.85,60000.0,61359.44,1548.12901591,2021-10-31 00:00:00,61992.05148326675,61904.96,1,0.9911877820452514,9.172701679507577,17.24862383099859,1.0,0,572.8600000000006,793.884285714285,806.7078571428564,49.59941164631483,52.3596547124218,0.7980430342791112,0.5279140651665576,60719.058000000005,61179.337,60824.377,52514.25119999999,48730.398,,0.9911877820452514,9.149604684076714,15.549348626605502,1.0,0.9911877820452514,9.692702849099557,9.652121209341267,1,0.9964751128181005,2.227216494922166,1.0367766978005777,0.4,0.993831447431676,4.699663503324256,7.3393484775356885,0.7,0.9911877820452514,9.172701679507577,17.24862383099859,1.0,0.9964751128181005,2.627531515509871,1.03677669780057,0.4,0.993831447431676,5.074433901344305,8.012320254110385,0.7
2021-11-01,61356.57,62500.0,59500.0,60922.85,2507.39797107,2021-11-01 00:00:00,61648.707846747886,61356.57,1,0.9929311563537532,9.107861285521473,17.83358037064901,1.0,0,436.5900000000038,758.4785714285707,837.8928571428567,47.51266264564279,49.59941164631483,0.7763213795943118,0.5482078023079036,60924.09199999999,61094.242999999995,61017.7055,52838.1234,49007.113699999994,,0.9929311563537532,9.084927559140008,16.146317076987728,1.0,0.9929311563537532,9.624186648149742,10.290776238282492,1,0.9971724625415013,2.2209189568545873,1.3165989187013127,0.4,0.9950518094476273,4.676408672777776,7.7978510379758506,0.7,0.9929311563537532,9.107861285521473,17.83358037064901,1.0,0.9971724625415013,2.620102071726381,1.3165989187013127,0.4,0.9950518094476273,5.049324635455033,8.467492821963688,0.7
2021-11-02,60949.78,64300.0,60669.91,63260.0,3336.52681752,2021-11-02 00:00:00,61718.08933553985,60949.78,1,1.01516146571817,9.245949812167755,16.587817016253833,0.4,2337.1500000000015,0,767.7778571428565,837.8928571428567,47.81664449079802,47.51266264564279,0.8554269678604836,0.5620309928575237,61419.835999999996,61119.367000000006,61264.964,53136.330599999994,49273.5929,,1.01516146571817,9.222668376879966,14.874972338008188,0.4,1.037903664295425,9.988978587977721,6.890467936615188,1,1.01516146571817,2.254591343481772,0.0,0.4,1.01516146571817,4.747309882554249,6.3999313173465255,0.4,1.01516146571817,9.245949812167755,16.587817016253833,0.4,1.01516146571817,2.659826659464967,0.0,0.4,1.01516146571817,5.125879797815395,7.079725852285747,0.4
2021-11-03,63260.0,63567.21,60018.46,62930.72,2148.47086339,2021-11-03 00:00:00,63209.10599306793,63260.0,0,1,9.245949812167755,16.587817016253833,1.0,0,329.27999999999884,642.8707142857139,861.4128571428565,42.736005796779395,47.81664449079802,0.36359266357009623,0.5501777897357687,61950.045999999995,61314.703,61558.172,53501.8552,49551.80359999999,,1,9.222668376879966,14.874972338008188,1.0,1,9.988978587977721,6.890467936615188,1,1,2.254591343481772,0.0,0.4,1,4.747309882554249,6.3999313173465255,0.7,1,9.245949812167755,16.587817016253833,1.0,1,2.659826659464967,0.0,0.4,1,5.125879797815395,7.079725852285747,0.7
2021-11-04,62945.38,63136.82,60725.0,61457.25,1507.54272229,2021-11-04 00:00:00,62940.95688724321,62945.38,0,1,9.245949812167755,16.587817016253833,1.0,0,1473.4700000000012,642.8707142857139,697.312857142857,47.96885501293266,42.736005796779395,0.9072125649380313,0.5598972247880085,62083.338,61520.84500000001,61836.917,53818.2866,49808.543,,1,9.222668376879966,14.874972338008188,1.0,1,9.988978587977721,6.890467936615188,1,1,2.254591343481772,0.0,0.4,1,4.747309882554249,6.3999313173465255,0.7,1,9.245949812167755,16.587817016253833,1.0,1,2.659826659464967,0.0,0.4,1,5.125879797815395,7.079725852285747,0.7
2021-11-05,61430.02,62666.52,60769.17,61031.91,1569.40792218,2021-11-05 00:00:00,61058.02056982234,61430.02,0,1,9.245949812167755,16.587817016253833,0.6,0,425.3399999999965,642.8707142857139,619.3542857142851,50.93154661694344,47.96885501293266,0.3829862492344437,0.5653576327517337,61988.35,61353.704000000005,61823.245500000005,54083.12459999999,50028.3738,,1,9.222668376879966,14.874972338008188,0.6,1,9.988978587977721,6.890467936615188,1,1,2.254591343481772,0.0,0.4,1,4.747309882554249,6.3999313173465255,0.5,1,9.245949812167755,16.587817016253833,0.6,1,2.659826659464967,0.0,0.4,1,5.125879797815395,7.079725852285747,0.5
2021-11-06,61008.19,61609.5,60109.91,61542.44,1268.5118197,2021-11-06 00:00:00,61145.281054193896,61008.19,1,1.0035028083934305,9.278336602775054,16.295640121583997,0.4,510.52999999999884,0,633.9028571428565,619.3542857142851,50.580430421302204,50.93154661694344,0.790176464485248,0.5820936690743141,61918.674,61421.382999999994,61829.391500000005,54347.8196,50238.2077,,1.0035028083934305,9.254973617080328,14.576795676622753,0.4,1.0087570209835761,10.076452283077135,6.075105810565172,1,1.0035028083934305,2.2624887449634756,0.0,0.4,1.0035028083934305,4.763938799457075,6.072068211139259,0.4,1.0035028083934305,9.278336602775054,16.295640121583997,0.4,1.0035028083934305,2.669143522612811,0.0,0.4,1.0035028083934305,5.143834772594899,6.7542439360812665,0.4
2021-11-07,61542.43,63300.0,61396.57,63300.0,1115.66885061,2021-11-07 00:00:00,61610.31031635167,61542.43,1,1.0114234683290861,9.384327387103456,15.33944601750648,0.4,1757.5599999999977,0,759.4428571428564,588.7399999999996,56.330849566824334,50.580430421302204,0.6437374181716028,0.5955310718623706,62037.204000000005,61728.520000000004,61830.537,54632.344,50453.1799,,1.0114234683290861,9.360697515081572,13.600966407465604,0.4,1.0285586708227152,10.364222366890331,3.392735675350752,1,1.0114234683290861,2.28833421348648,0.0,0.4,1.0114234683290861,4.818359503454378,4.999085457132645,0.4,1.0114234683290861,9.384327387103456,15.33944601750648,0.4,1.0114234683290861,2.6996343991091636,0.0,0.4,1.0114234683290861,5.202595206209689,5.689053994863399,0.4
2021-11-08,63300.0,67803.55,63300.0,67559.0,2715.42386367,2021-11-08 00:00:00,62413.49498650352,63300.0,0,1,9.384327387103456,15.33944601750648,1.0,4259.0,0,907.1378571428567,588.7399999999996,60.642508531779484,56.330849566824334,0.07663315431202478,0.5665996006754684,62045.204000000005,61997.625,61894.7875,54932.203,50663.8127,,1,9.360697515081572,13.600966407465604,1.0,1,10.364222366890331,3.392735675350752,1,1,2.28833421348648,0.0,0.4,1,4.818359503454378,4.999085457132645,0.7,1,9.384327387103456,15.33944601750648,1.0,1,2.6996343991091636,0.0,0.4,1,5.202595206209689,5.689053994863399,0.7
2021-11-09,67547.49,68564.4,66250.0,66945.72,2136.85836086,2021-11-09 00:00:00,68051.04947081141,67547.49,1,0.9910911567550474,9.300723885452436,16.093673621967355,1.0,0,613.2799999999988,907.1378571428567,434.4592857142852,67.61626334496837,60.642508531779484,0.054303030311905975,0.5536555055548589,62965.626000000004,62524.482,62058.052,55337.9956,50924.39599999999,,0.9910911567550474,9.277304528256293,14.370681854256889,1.0,0.9910911567550474,10.271889134467875,4.253394649542742,1,0.996436462702019,2.2801796491664748,0.3563537297981033,0.4,0.9937638097285332,4.788311296794506,5.59152923618533,0.7,0.9910911567550474,9.300723885452436,16.093673621967355,1.0,0.996436462702019,2.6900141512370257,0.35635372979809476,0.4,0.9937638097285332,5.1701508325983445,6.277194998833459,0.7
2021-11-10,66928.42,69000.0,62856.71,64921.43,3419.11869317,2021-11-10 00:00:00,67131.44597582519,66928.42,1,0.9700128883962896,9.021822040304079,18.609781995322777,1.0,0,2024.2900000000009,907.1378571428567,446.028571428571,67.0381586469408,67.61626334496837,0.7399895362712314,0.5466041451104251,64065.306000000004,63026.827999999994,62103.0825,55816.5026,51194.928199999995,,0.9700128883962896,8.999104961985864,16.938457774042906,1.0,0.9700128883962896,9.963864848611648,7.1245587898633085,1,0.9880051553585159,2.252829248520049,1.5515637863201714,0.4,0.9790090218774028,4.687799959119307,7.5732553805764296,0.7,0.9700128883962896,9.021822040304079,18.609781995322777,1.0,0.9880051553585159,2.6577478494095437,1.5515637863201701,0.4,0.9790090218774028,5.061624309580745,8.244528348201385,0.7
2021-11-11,64919.18,65625.44,64140.0,64821.33,1583.28379977,2021-11-11 00:00:00,65563.04285775477,64919.18,1,0.9984927412823145,9.008223820384423,18.732458110944652,1.0,0,100.09999999999854,755.2192857142852,453.17857142857093,62.49756909532517,67.0381586469408,0.673304085303122,0.5634961046822577,64847.504,63383.089,62238.666000000005,56300.844800000006,51452.5448,,0.9984927412823145,8.985540982580543,17.063653007667387,1.0,0.9984927412823145,9.948846726456738,7.264546108286171,1,0.9993970965129257,2.2514710099103334,1.610918691810412,0.4,0.9989449188976202,4.682853949970703,7.670773092178876,0.7,0.9984927412823145,9.008223820384423,18.732458110944652,1.0,0.9993970965129257,2.6561454839633707,1.6109186918104,0.4,0.9989449188976202,5.05628388542436,8.341337812381147,0.7
2021-11-12,64783.13,65497.53,62294.84,64158.41,2519.30730563,2021-11-12 00:00:00,64502.288842283655,64783.13,0,1,9.008223820384423,18.732458110944652,0.8,0,662.9199999999983,633.1599999999999,500.52999999999935,55.849482662809095,62.49756909532517,0.9341275529747642,0.574437730972354,65495.64399999999,63766.424,62442.8955,56724.7874,51718.638600000006,,1,8.985540982580543,17.063653007667387,0.8,1,9.948846726456738,7.264546108286171,1,1,2.2514710099103334,1.610918691810412,0.4,1,4.682853949970703,7.670773092178876,0.6,1,9.008223820384423,18.732458110944652,0.8,1,2.6561454839633707,1.6109186918104,0.4,1,5.05628388542436,8.341337812381147,0.6
2021-11-13,64140.23,64980.0,63400.0,64417.52,830.13101807,2021-11-13 00:00:00,63919.597061294095,64140.23,0,1,9.008223820384423,18.732458110944652,0.8,259.1099999999933,0,651.6678571428565,474.1521428571427,57.883840857584424,55.849482662809095,0.8049393720900055,0.5808247899178959,65663.69,63854.447,62584.575,57109.718,51962.61319999999,,1,8.985540982580543,17.063653007667387,0.8,1,9.948846726456738,7.264546108286171,1,1,2.2514710099103334,1.610918691810412,0.4,1,4.682853949970703,7.670773092178876,0.6,1,9.008223820384423,18.732458110944652,0.8,1,2.6561454839633707,1.6109186918104,0.4,1,5.05628388542436,8.341337812381147,0.6
2021-11-14,64403.43,65509.87,63595.76,65509.87,1247.88451724,2021-11-14 00:00:00,64695.42721004064,64403.43,1,1.01374386426313,9.13203162582368,17.615528046223243,0.8,1092.3500000000058,0,729.692857142857,433.2335714285712,62.74626143282618,57.883840857584424,0.8245007217685549,0.5754451205377172,65034.878000000004,64000.252,62760.54850000001,57541.069,52197.709800000004,,1.01374386426313,9.109037038175922,15.923787112124923,0.8,1.0171798303289126,10.119766225185622,5.671366744951837,1,1.0068719321315651,2.266942965886624,0.934795602573483,0.4,1.0103078981973475,4.731124331760047,6.719052820573259,0.6,1.01374386426313,9.13203162582368,17.615528046223243,0.8,1.0068719321315651,2.6743983354607304,0.9347956025734717,0.4,1.0103078981973475,5.1084035449722025,7.396529653646118,0.6
2021-11-15,65509.87,66387.4,63348.91,63606.09,2000.8236224,2021-11-15 00:00:00,65419.198960304864,65509.87,0,1,9.13203162582368,17.615528046223243,1.0,0,1903.780000000006,729.692857142857,538.0328571428571,57.559206137424944,62.74626143282618,0.4219578742843677,0.5797263132586082,64751.168000000005,64408.237,62880.970499999996,57997.2844,52424.23760000001,,1,9.109037038175922,15.923787112124923,1.0,1,10.119766225185622,5.671366744951837,1,1,2.266942965886624,0.934795602573483,0.4,1,4.731124331760047,6.719052820573259,0.7,1,9.13203162582368,17.615528046223243,1.0,1,2.6743983354607304,0.9347956025734717,0.4,1,5.1084035449722025,7.396529653646118,0.7
